,index,retics,balance,blob_sizes,leaf_under_reticulation_list,leaf_with_sibling_retic_list,leaf_on_side_of_triangle_list,has_leaf_on_bottom_of_triangle,reticulated_cherries,Iteration,Newick
5267,5267,2,1.0,[5],"['A', 'B']",None,False,None,0,5267,"(((#H0,#H1),((A)#R1,(B)#R0)))"
5268,5268,2,0.5435644431995964,[5],['B'],A,False,None,0,5268,"((((B)#R1)#R0,((A,#H0),#H1)))"
5269,5269,2,0.8112781244591328,[5],['A'],None,False,A,0,5269,"(((B,(((A)#R1)#R0,#H1)),#H0))"
5270,5270,2,0.5435644431995964,[5],['A'],B,True,None,0,5270,"((((B,(#H1)#R0),#H0),(A)#R1))"
5271,5271,2,0.8112781244591328,[5],['A'],B,False,A,0,5271,"(((((A)#R1)#R0,#H1),(B,#H0)))"
5272,5272,2,0.5435644431995964,[5],['B'],A,True,None,0,5272,"((((((B)#R1)#R0,A),#H0),#H1))"
5273,5273,2,0.5435644431995964,[5],['A'],B,True,None,0,5273,"((((((A)#R1)#R0,B),#H0),#H1))"
5274,5274,2,1.0,[5],"['A', 'B']",None,False,None,0,5274,"((((A)#R0,#H1),((B)#R1,#H0)))"
5275,5275,2,0.5435644431995964,[5],['B'],A,True,None,0,5275,"(((((B)#R0)#R1,(A,#H1)),#H0))"
5276,5276,2,0.8112781244591328,[5],['B'],None,False,B,0,5276,"((((B)#R0)#R1,(A,(#H0,#H1))))"
5277,5277,2,0.5435644431995964,[5],['A'],B,False,None,1,5277,"(((((A)#R1)#R0,(B,#H1)),#H0))"
5278,5278,2,1.0,[4],['B'],None,False,B,0,5278,"(((((B)#R0)#R1,(#H0,#H1)),A))"
5279,5279,2,0.8112781244591328,[5],['A'],None,False,A,0,5279,"(((#H1)#R0,(B,((A)#R1,#H0))))"
5280,5280,2,0.5435644431995964,[5],['B'],A,True,None,0,5280,"(((((B)#R1)#R0,(A,#H0)),#H1))"
5281,5281,2,1.0,[4],['A'],None,False,A,0,5281,"((((#H1)#R0,((A)#R1,#H0)),B))"
5282,5282,2,1.0,[4],['A'],None,False,A,0,5282,"((B,(((A)#R0)#R1,(#H0,#H1))))"
5283,5283,2,1.0,[4],['A'],None,False,A,0,5283,"((B,((((A)#R1)#R0,#H1),#H0)))"
5284,5284,2,0.5435644431995964,[5],['A'],B,True,None,0,5284,"(((A)#R0,((#H0)#R1,(B,#H1))))"
5285,5285,2,0.8112781244591328,[5],['A'],B,False,A,0,5285,"(((((A)#R1)#R0,#H1),(B,#H0)))"
5286,5286,2,0.9544340029249649,[5],['B'],A,False,None,1,5286,"((((A,#H1))#R0,((B)#R1,#H0)))"
5287,5287,2,0.8112781244591328,[5],['A'],None,False,A,0,5287,"((((((A)#R1)#R0,#H1),B),#H0))"
5288,5288,2,1.0,[4],[],None,False,None,0,5288,"(((#H1)#R0,(((A,B))#R1,#H0)))"
5289,5289,2,0.5435644431995964,[5],['B'],A,False,None,1,5289,"(((#H0)#R1,((A,(B)#R0),#H1)))"
5290,5290,2,1.0,[4],['B'],None,False,B,0,5290,"((A,(((B)#R0,#H1),(#H0)#R1)))"
5291,5291,2,0.5435644431995964,[5],['A'],B,False,None,0,5291,"((((B,((A)#R1)#R0),#H1),#H0))"
5292,5292,2,0.9544340029249649,[5],['B'],A,False,None,1,5292,"((((B)#R0,#H1),((A,#H0))#R1))"
5293,5293,2,0.5435644431995964,[5],['B'],A,True,None,0,5293,"((((A,((B)#R0)#R1),#H1),#H0))"
5294,5294,2,1.0,[5],"['A', 'B']",None,False,None,0,5294,"((((B)#R1,#H0),((A)#R0,#H1)))"
5295,5295,2,0.5435644431995964,[5],['B'],A,False,None,1,5295,"((((B)#R1)#R0,((A,#H1),#H0)))"
5296,5296,2,0.9544340029249649,[5],['B'],A,False,None,1,5296,"((((B)#R0,((A,#H0))#R1),#H1))"
5297,5297,2,0.5435644431995964,[5],['B'],A,False,None,1,5297,"((((B)#R0)#R1,((A,#H0),#H1)))"
5298,5298,2,0.5435644431995964,[5],['B'],A,False,None,0,5298,"((((((B)#R1)#R0,A),#H1),#H0))"
5299,5299,2,1.0,[5],"['A', 'B']",None,False,None,0,5299,"((((B)#R1,#H0),((A)#R0,#H1)))"
5300,5300,2,0.5435644431995964,[5],['A'],B,False,None,1,5300,"((((#H0)#R1,((A)#R0,B)),#H1))"
5301,5301,2,1.0,[4],['A'],None,False,A,0,5301,"((B,((((A)#R0)#R1,#H0),#H1)))"
5302,5302,2,0.9544340029249649,[5],['A'],B,False,None,1,5302,"((((A)#R0,((B,#H0))#R1),#H1))"
5303,5303,2,0.8112781244591328,[5],['A'],B,False,A,0,5303,"(((#H0,#H1),(B,((A)#R0)#R1)))"
5304,5304,2,0.5435644431995964,[5],['A'],B,False,None,0,5304,"((((A)#R1)#R0,((B,#H0),#H1)))"
5305,5305,2,0.5435644431995964,[5],['A'],B,False,None,1,5305,"(((((A)#R1)#R0,(B,#H1)),#H0))"
5306,5306,2,0.5435644431995964,[5],['A'],B,False,None,1,5306,"((((A)#R0)#R1,((B,#H0),#H1)))"
5307,5307,2,0.5435644431995964,[5],['B'],A,False,None,1,5307,"((((B)#R0)#R1,((A,#H0),#H1)))"
5308,5308,2,0.5435644431995964,[5],['A'],B,False,None,1,5308,"((((A)#R0)#R1,((B,#H0),#H1)))"
5309,5309,2,0.5435644431995964,[5],['A'],B,False,None,0,5309,"((((A)#R1)#R0,((B,#H0),#H1)))"
5310,5310,2,0.8112781244591328,[5],['A'],B,False,A,0,5310,"(((((A)#R0)#R1,#H0),(B,#H1)))"
5311,5311,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,5311,"(((((A)#R1,#H0),#H1),(B)#R0))"
5312,5312,2,1.0,[4],[],None,False,None,0,5312,"((((((A,B))#R0)#R1,#H0),#H1))"
5313,5313,2,0.5435644431995964,[5],['A'],B,True,None,0,5313,"(((A)#R0,((#H0)#R1,(B,#H1))))"
5314,5314,2,0.5435644431995964,[5],['B'],A,True,None,0,5314,"(((B)#R1,((#H1)#R0,(A,#H0))))"
5315,5315,2,0.9544340029249649,[5],['A'],B,False,None,1,5315,"((((B,#H1))#R0,((A)#R1,#H0)))"
5316,5316,2,0.9544340029249649,[5],['B'],A,False,None,1,5316,"((((B)#R1,((A,#H1))#R0),#H0))"
5317,5317,2,0.8112781244591328,[5],['B'],None,False,B,0,5317,"((((B)#R1)#R0,(A,(#H0,#H1))))"
5318,5318,2,0.8112781244591328,[5],['B'],A,False,B,0,5318,"((((#H0)#R1,A),((B)#R0,#H1)))"
5319,5319,2,0.5435644431995964,[5],['A'],B,False,None,0,5319,"((((((A)#R1)#R0,B),#H1),#H0))"
5320,5320,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5320,"(((A)#R0,((B)#R1,(#H0,#H1))))"
5321,5321,2,0.5435644431995964,[5],['B'],A,True,None,0,5321,"(((((B)#R1)#R0,(A,#H0)),#H1))"
5322,5322,2,0.5435644431995964,[5],['B'],A,True,None,0,5322,"((((((B)#R1)#R0,A),#H0),#H1))"
5323,5323,2,1.0,[4],['A'],None,False,A,0,5323,"((B,(((A)#R0)#R1,(#H0,#H1))))"
5324,5324,2,0.9544340029249649,[5],['A'],B,False,None,1,5324,"((((A)#R1,#H0),((B,#H1))#R0))"
5325,5325,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5325,"(((A)#R0,(((B)#R1,#H0),#H1)))"
5326,5326,2,1.0,[4],[],None,False,None,0,5326,"((((#H0)#R1,((A,B))#R0),#H1))"
5327,5327,2,0.8112781244591328,[5],['A'],B,False,A,0,5327,"(((B,((A)#R1)#R0),(#H0,#H1)))"
5328,5328,2,0.9544340029249649,[5],['B'],A,False,None,1,5328,"(((((A,#H1))#R0,(B)#R1),#H0))"
5329,5329,2,0.8112781244591328,[5],['B'],A,False,B,0,5329,"((((B)#R0,(#H0)#R1),(A,#H1)))"
5330,5330,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,5330,"(((B)#R0,((A)#R1,(#H0,#H1))))"
5331,5331,2,0.8112781244591328,[5],['A'],B,False,A,0,5331,"(((#H0,#H1),(B,((A)#R0)#R1)))"
5332,5332,2,0.8112781244591328,[5],['A'],B,False,A,0,5332,"(((B,((A)#R1)#R0),(#H0,#H1)))"
5333,5333,2,0.8112781244591328,[5],['A'],None,False,A,0,5333,"((((A)#R1)#R0,(B,(#H0,#H1))))"
5334,5334,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5334,"(((((A)#R1,(B)#R0),#H0),#H1))"
5335,5335,2,0.9544340029249649,[5],['B'],A,False,None,1,5335,"(((((A,#H0))#R1,(B)#R0),#H1))"
5336,5336,2,0.5435644431995964,[5],['B'],A,False,None,1,5336,"((((#H1)#R0,((B)#R1,A)),#H0))"
5337,5337,2,1.0,[5],"['A', 'B']",None,False,None,0,5337,"((((B)#R0,(A)#R1),(#H0,#H1)))"
5338,5338,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5338,"((((B)#R0,((A)#R1,#H0)),#H1))"
5339,5339,2,0.9544340029249649,[5],['B'],A,False,None,1,5339,"((((B)#R0,((A,#H0))#R1),#H1))"
5340,5340,2,0.8112781244591328,[5],['A'],B,False,A,0,5340,"(((((A)#R1)#R0,B),(#H0,#H1)))"
5341,5341,2,1.0,[5],"['A', 'B']",None,False,None,0,5341,"((((B)#R0,#H1),((A)#R1,#H0)))"
5342,5342,2,0.5435644431995964,[5],['A'],B,True,None,0,5342,"(((((A)#R1)#R0,(B,#H0)),#H1))"
5343,5343,2,0.9544340029249649,[5],['B'],A,False,None,1,5343,"((((A,#H0))#R1,((B)#R0,#H1)))"
5344,5344,2,0.9544340029249649,[5],['B'],A,False,None,1,5344,"((((A,#H0))#R1,((B)#R0,#H1)))"
5345,5345,2,1.0,[5],"['A', 'B']",None,False,None,0,5345,"((((B)#R0,#H1),((A)#R1,#H0)))"
5346,5346,2,0.5435644431995964,[5],['B'],A,True,None,0,5346,"((((((B)#R0)#R1,A),#H1),#H0))"
5347,5347,2,1.0,[4],['B'],None,False,B,0,5347,"((A,((((B)#R1)#R0,#H1),#H0)))"
5348,5348,2,1.0,[4],['B'],None,False,B,0,5348,"((A,(((B)#R1)#R0,(#H0,#H1))))"
5349,5349,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,5349,"(((B)#R0,(((A)#R1,#H0),#H1)))"
5350,5350,2,0.9544340029249649,[5],['A'],B,False,None,1,5350,"((((A)#R1,((B,#H1))#R0),#H0))"
5351,5351,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5351,"((((B)#R0,((A)#R1,#H0)),#H1))"
5352,5352,2,0.8112781244591328,[5],['B'],None,False,B,0,5352,"((((B)#R0)#R1,(A,(#H0,#H1))))"
5353,5353,2,0.8112781244591328,[5],['B'],None,False,B,0,5353,"(((A,(((B)#R0)#R1,#H0)),#H1))"
5354,5354,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,5354,"((((A)#R1,((B)#R0,#H1)),#H0))"
5355,5355,2,0.9544340029249649,[5],['B'],A,False,None,1,5355,"(((((A,(B)#R1))#R0,#H1),#H0))"
5356,5356,2,0.8112781244591328,[5],['A'],None,False,A,0,5356,"(((B,((A)#R0,#H1)),(#H0)#R1))"
5357,5357,2,0.5435644431995964,[5],['A'],B,False,None,1,5357,"((((A)#R1)#R0,((B,#H1),#H0)))"
5358,5358,2,0.9544340029249649,[5],['A'],B,False,None,1,5358,"((((A)#R1,#H0),((B,#H1))#R0))"
5359,5359,2,0.8112781244591328,[5],['A'],B,False,A,0,5359,"(((((A)#R0)#R1,#H0),(B,#H1)))"
5360,5360,2,0.5435644431995964,[5],['B'],A,False,None,0,5360,"(((#H1)#R0,((B)#R1,(A,#H0))))"
5361,5361,2,0.9544340029249649,[5],['A'],B,False,None,1,5361,"((((B,#H0))#R1,((A)#R0,#H1)))"
5362,5362,2,0.5435644431995964,[5],['B'],A,False,None,1,5362,"((((B)#R0)#R1,((A,#H0),#H1)))"
5363,5363,2,0.5435644431995964,[5],['B'],A,True,None,0,5363,"(((B)#R1,((#H1)#R0,(A,#H0))))"
5364,5364,2,0.9544340029249649,[5],['B'],A,False,None,1,5364,"((((B)#R0,#H1),((A,#H0))#R1))"
5365,5365,2,0.5435644431995964,[5],['B'],A,True,None,0,5365,"(((((B)#R1)#R0,(A,#H0)),#H1))"
5366,5366,2,1.0,[4],['B'],None,False,B,0,5366,"((A,(((B)#R1)#R0,(#H0,#H1))))"
5367,5367,2,0.8112781244591328,[5],['B'],None,False,B,0,5367,"((((#H0,#H1),A),((B)#R1)#R0))"
5368,5368,2,0.5435644431995964,[5],['B'],A,True,None,0,5368,"(((((B)#R0)#R1,(A,#H1)),#H0))"
5369,5369,2,0.5435644431995964,[5],['B'],A,False,None,1,5369,"(((((B)#R1)#R0,(A,#H1)),#H0))"
5370,5370,2,0.5435644431995964,[5],['A'],B,False,None,1,5370,"(((((A)#R0)#R1,(B,#H0)),#H1))"
5371,5371,2,1.0,[4],['B'],None,False,B,0,5371,"((A,(((B)#R0)#R1,(#H0,#H1))))"
5372,5372,2,0.5435644431995964,[5],['B'],A,True,None,0,5372,"((((A,((B)#R0)#R1),#H1),#H0))"
5373,5373,2,1.0,[4],[],None,False,None,0,5373,"(((((A,B))#R0,(#H0)#R1),#H1))"
5374,5374,2,1.0,[4],[],None,False,None,0,5374,"(((((A,B))#R0,(#H0)#R1),#H1))"
5375,5375,2,1.0,[5],"['A', 'B']",None,False,None,0,5375,"((((B)#R0,#H1),((A)#R1,#H0)))"
5376,5376,2,0.5435644431995964,[5],['A'],B,False,None,0,5376,"((((A)#R0,(B,(#H0)#R1)),#H1))"
5377,5377,2,1.0,[4],['A'],None,False,A,0,5377,"((B,((((A)#R0)#R1,#H0),#H1)))"
5378,5378,2,0.5435644431995964,[5],['A'],B,False,None,1,5378,"(((((A)#R1)#R0,(B,#H1)),#H0))"
5379,5379,2,0.5435644431995964,[5],['A'],B,False,None,1,5379,"(((((A)#R1)#R0,(B,#H1)),#H0))"
5380,5380,2,0.9544340029249649,[5],['B'],A,False,None,1,5380,"((((((B)#R1,A))#R0,#H1),#H0))"
5381,5381,2,1.0,[4],['A'],None,False,A,0,5381,"((B,(((A)#R0,(#H0)#R1),#H1)))"
5382,5382,2,0.5435644431995964,[5],['B'],A,False,None,1,5382,"(((((B)#R0)#R1,(A,#H0)),#H1))"
5383,5383,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,5383,"(((B)#R1,(((A)#R0,#H1),#H0)))"
5384,5384,2,0.9544340029249649,[5],['B'],A,False,None,1,5384,"((((A,#H1))#R0,((B)#R1,#H0)))"
5385,5385,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5385,"(((((B)#R0,(A)#R1),#H0),#H1))"
5386,5386,2,1.0,[5],"['A', 'B']",None,False,None,0,5386,"(((#H0,#H1),((A)#R1,(B)#R0)))"
5387,5387,2,0.9544340029249649,[5],['A'],B,False,None,1,5387,"((((B,#H0))#R1,((A)#R0,#H1)))"
5388,5388,2,0.8112781244591328,[5],['A'],B,False,A,0,5388,"(((((A)#R1)#R0,#H1),(B,#H0)))"
5389,5389,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,5389,"(((B)#R0,(((A)#R1,#H0),#H1)))"
5390,5390,2,0.5435644431995964,[5],['B'],A,False,None,0,5390,"((((B)#R1)#R0,((A,#H0),#H1)))"
5391,5391,2,0.5435644431995964,[5],['A'],B,False,None,1,5391,"(((#H1)#R0,(((A)#R1,B),#H0)))"
5392,5392,2,1.0,[4],[],None,False,None,0,5392,"((((#H0)#R1,((B,A))#R0),#H1))"
5393,5393,2,0.5435644431995964,[5],['A'],B,False,None,1,5393,"(((((A)#R0)#R1,(B,#H0)),#H1))"
5394,5394,2,0.5435644431995964,[5],['A'],B,False,None,0,5394,"(((#H1)#R0,((A)#R1,(B,#H0))))"
5395,5395,2,1.0,[4],['A'],None,False,A,0,5395,"((B,(((#H0)#R1,(A)#R0),#H1)))"
5396,5396,2,0.5435644431995964,[5],['B'],A,True,None,0,5396,"(((B)#R1,((A,#H0),(#H1)#R0)))"
5397,5397,2,0.5435644431995964,[5],['B'],A,False,None,0,5397,"(((#H0)#R1,((B)#R0,(A,#H1))))"
5398,5398,2,0.9544340029249649,[5],['A'],B,False,None,1,5398,"(((((B,(A)#R0))#R1,#H0),#H1))"
5399,5399,2,0.8112781244591328,[5],['B'],A,False,B,0,5399,"((((#H1)#R0,(B)#R1),(A,#H0)))"
5400,5400,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,5400,"(((((A)#R0,(B)#R1),#H0),#H1))"
5401,5401,2,0.5435644431995964,[5],['A'],B,False,None,0,5401,"((((A)#R1,((#H1)#R0,B)),#H0))"
5402,5402,2,0.8112781244591328,[5],['A'],B,False,A,0,5402,"(((((A)#R1)#R0,#H1),(B,#H0)))"
5403,5403,2,0.5435644431995964,[5],['B'],A,True,None,0,5403,"((((((B)#R1)#R0,A),#H0),#H1))"
5404,5404,2,0.5435644431995964,[5],['B'],A,False,None,1,5404,"((((B)#R0)#R1,((A,#H0),#H1)))"
5405,5405,2,0.8112781244591328,[5],['A'],B,False,A,0,5405,"(((B,#H0),((#H1)#R0,(A)#R1)))"
5406,5406,2,0.8112781244591328,[5],['B'],None,False,B,0,5406,"(((A,((#H1)#R0,(B)#R1)),#H0))"
5407,5407,2,0.5435644431995964,[5],['A'],B,False,None,1,5407,"((((A)#R0)#R1,((B,#H0),#H1)))"
5408,5408,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,5408,"(((((B)#R1,(A)#R0),#H0),#H1))"
5409,5409,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5409,"(((A)#R1,((B)#R0,(#H0,#H1))))"
5410,5410,2,0.5435644431995964,[5],['B'],A,True,None,0,5410,"(((((B)#R0)#R1,(A,#H1)),#H0))"
5411,5411,2,0.8112781244591328,[5],['A'],B,False,A,0,5411,"((((A)#R0,(#H0)#R1),(B,#H1)))"
5412,5412,2,0.8112781244591328,[5],['A'],B,False,A,0,5412,"(((((A)#R1)#R0,B),(#H0,#H1)))"
5413,5413,2,0.9544340029249649,[5],['A'],B,False,None,1,5413,"((((A)#R0,#H1),((B,#H0))#R1))"
5414,5414,2,0.8112781244591328,[5],['A'],None,False,A,0,5414,"(((B,((#H1)#R0,(A)#R1)),#H0))"
5415,5415,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5415,"((((B)#R0,((A)#R1,#H0)),#H1))"
5416,5416,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,5416,"(((((B)#R0,(A)#R1),#H1),#H0))"
5417,5417,2,0.5435644431995964,[5],['A'],B,True,None,0,5417,"((((((A)#R0)#R1,B),#H1),#H0))"
5418,5418,2,1.0,[4],['B'],None,False,B,0,5418,"((A,(((#H1)#R0,(B)#R1),#H0)))"
5419,5419,2,0.5435644431995964,[5],['A'],B,False,None,0,5419,"((((A)#R1,(B,#H0)),(#H1)#R0))"
5420,5420,2,0.5435644431995964,[5],['B'],A,True,None,0,5420,"((((((B)#R1)#R0,A),#H0),#H1))"
5421,5421,2,1.0,[5],"['A', 'B']",None,False,None,0,5421,"((((A)#R0,#H1),((B)#R1,#H0)))"
5422,5422,2,0.8112781244591328,[5],['A'],B,False,A,0,5422,"(((B,#H1),(((A)#R0)#R1,#H0)))"
5423,5423,2,0.5435644431995964,[5],['A'],B,False,None,1,5423,"(((((A)#R1)#R0,(B,#H1)),#H0))"
5424,5424,2,0.8112781244591328,[5],['A'],B,False,A,0,5424,"((((A)#R0,(#H0)#R1),(B,#H1)))"
5425,5425,2,1.0,[4],['B'],None,False,B,0,5425,"((A,((#H0)#R1,((B)#R0,#H1))))"
5426,5426,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5426,"(((A)#R0,(((B)#R1,#H0),#H1)))"
5427,5427,2,0.8112781244591328,[5],['A'],B,False,A,0,5427,"(((B,#H0),((A)#R1,(#H1)#R0)))"
5428,5428,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,5428,"(((B)#R1,((A)#R0,(#H0,#H1))))"
5429,5429,2,0.5435644431995964,[5],['A'],B,True,None,0,5429,"(((A)#R0,(((#H0)#R1,B),#H1)))"
5430,5430,2,0.8112781244591328,[5],['A'],None,False,A,0,5430,"((((A)#R1)#R0,(B,(#H0,#H1))))"
5431,5431,2,0.5435644431995964,[5],['A'],B,False,None,1,5431,"((((B,(A)#R1),#H0),(#H1)#R0))"
5432,5432,2,0.8112781244591328,[5],['B'],None,False,B,0,5432,"((((B)#R0)#R1,(A,(#H0,#H1))))"
5433,5433,2,0.5435644431995964,[5],['B'],A,True,None,0,5433,"((((A,((B)#R1)#R0),#H0),#H1))"
5434,5434,2,0.5435644431995964,[5],['A'],B,False,None,0,5434,"((((A)#R1)#R0,((B,#H0),#H1)))"
5435,5435,2,0.5435644431995964,[5],['B'],A,False,None,0,5435,"((((((B)#R1)#R0,A),#H1),#H0))"
5436,5436,2,0.5435644431995964,[5],['B'],A,False,None,1,5436,"((((#H1)#R0,(A,(B)#R1)),#H0))"
5437,5437,2,0.5435644431995964,[5],['B'],A,False,None,0,5437,"(((#H1)#R0,((B)#R1,(A,#H0))))"
5438,5438,2,0.5435644431995964,[5],['B'],A,False,None,1,5438,"((((B)#R1)#R0,((A,#H1),#H0)))"
5439,5439,2,1.0,[4],['A'],None,False,A,0,5439,"((B,((((A)#R0)#R1,#H0),#H1)))"
5440,5440,2,0.8112781244591328,[5],['A'],B,False,A,0,5440,"(((((A)#R1)#R0,#H1),(B,#H0)))"
5441,5441,2,0.5435644431995964,[5],['A'],B,False,None,0,5441,"((((B,#H1),(A)#R0),(#H0)#R1))"
5442,5442,2,0.5435644431995964,[5],['B'],A,False,None,1,5442,"((((B)#R0)#R1,((A,#H0),#H1)))"
5443,5443,2,0.8112781244591328,[5],['B'],None,False,B,0,5443,"((((B)#R1)#R0,(A,(#H0,#H1))))"
5444,5444,2,1.0,[4],['A'],None,False,A,0,5444,"((B,(((A)#R0,#H1),(#H0)#R1)))"
5445,5445,2,0.5435644431995964,[5],['B'],A,False,None,0,5445,"((((A,((B)#R1)#R0),#H1),#H0))"
5446,5446,2,0.8112781244591328,[5],['A'],B,False,A,0,5446,"(((((A)#R0)#R1,B),(#H0,#H1)))"
5447,5447,2,0.5435644431995964,[5],['B'],A,False,None,1,5447,"((((A,#H0),((B)#R0)#R1),#H1))"
5448,5448,2,0.5435644431995964,[5],['A'],B,False,None,1,5448,"((((A)#R1)#R0,((B,#H1),#H0)))"
5449,5449,2,0.5435644431995964,[5],['A'],B,False,None,1,5449,"((((B,#H1),((A)#R1)#R0),#H0))"
5450,5450,2,0.5435644431995964,[5],['A'],B,True,None,0,5450,"((((B,((A)#R1)#R0),#H0),#H1))"
5451,5451,2,0.5435644431995964,[5],['B'],A,True,None,0,5451,"((((((B)#R1)#R0,A),#H0),#H1))"
5452,5452,2,1.0,[4],['B'],None,False,B,0,5452,"((A,(((B)#R1,(#H1)#R0),#H0)))"
5453,5453,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,5453,"(((B)#R1,((A)#R0,(#H0,#H1))))"
5454,5454,2,0.5435644431995964,[5],['B'],A,False,None,1,5454,"((((B)#R1)#R0,((A,#H1),#H0)))"
5455,5455,2,1.0,[4],[],None,False,None,0,5455,"((((#H0)#R1,((A,B))#R0),#H1))"
5456,5456,2,0.5435644431995964,[5],['B'],A,False,None,1,5456,"((((B)#R1)#R0,((A,#H1),#H0)))"
5457,5457,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5457,"(((((B)#R1,#H0),#H1),(A)#R0))"
5458,5458,2,0.5435644431995964,[5],['A'],B,False,None,1,5458,"(((((A)#R0)#R1,(B,#H0)),#H1))"
5459,5459,2,0.8112781244591328,[5],['A'],None,False,A,0,5459,"((((((A)#R1)#R0,#H1),B),#H0))"
5460,5460,2,0.8112781244591328,[5],['A'],None,False,A,0,5460,"((((A)#R0)#R1,((#H0,#H1),B)))"
5461,5461,2,1.0,[4],['B'],None,False,B,0,5461,"((A,(((B)#R0,(#H0)#R1),#H1)))"
5462,5462,2,0.5435644431995964,[5],['B'],A,True,None,0,5462,"((((((B)#R0)#R1,A),#H1),#H0))"
5463,5463,2,0.8112781244591328,[5],['A'],None,False,A,0,5463,"((((A)#R1)#R0,((#H0,#H1),B)))"
5464,5464,2,0.9544340029249649,[5],['A'],B,False,None,1,5464,"(((#H0,#H1),(((A)#R0,B))#R1))"
5465,5465,2,0.5435644431995964,[5],['A'],B,False,None,0,5465,"((((A)#R0)#R1,((B,#H1),#H0)))"
5466,5466,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,5466,"(((((B)#R1,(A)#R0),#H0),#H1))"
5467,5467,2,1.0,[4],[],None,False,None,0,5467,"(((((B,A))#R0,(#H0)#R1),#H1))"
5468,5468,2,1.0,[4],['A'],None,False,A,0,5468,"(((((A)#R0,(#H0)#R1),#H1),B))"
5469,5469,2,1.0,[4],['B'],None,False,B,0,5469,"((A,(((B)#R1,(#H1)#R0),#H0)))"
5470,5470,2,1.0,[4],[],None,False,None,0,5470,"((((((A,B))#R1)#R0,#H1),#H0))"
5471,5471,2,0.5435644431995964,[5],['A'],B,False,None,0,5471,"((((((A)#R0)#R1,B),#H0),#H1))"
5472,5472,2,0.9544340029249649,[5],['A'],B,False,None,1,5472,"((((B,#H0))#R1,((A)#R0,#H1)))"
5473,5473,2,0.8112781244591328,[5],['B'],A,False,B,0,5473,"((((#H0)#R1,(B)#R0),(A,#H1)))"
5474,5474,2,0.5435644431995964,[5],['A'],B,True,None,0,5474,"((((((A)#R0)#R1,B),#H1),#H0))"
5475,5475,2,1.0,[4],['B'],None,False,B,0,5475,"((A,((((B)#R0)#R1,#H0),#H1)))"
5476,5476,2,0.9544340029249649,[5],['B'],A,False,None,1,5476,"((((A,#H0))#R1,((B)#R0,#H1)))"
5477,5477,2,1.0,[4],['A'],None,False,A,0,5477,"((B,(((A)#R1)#R0,(#H0,#H1))))"
5478,5478,2,0.8112781244591328,[5],['A'],None,False,A,0,5478,"((((A)#R1)#R0,(B,(#H0,#H1))))"
5479,5479,2,1.0,[4],[],None,False,None,0,5479,"(((((B,A))#R1,#H0),(#H1)#R0))"
5480,5480,2,0.5435644431995964,[5],['A'],B,True,None,0,5480,"((((((A)#R1)#R0,B),#H0),#H1))"
5481,5481,2,1.0,[4],['B'],None,False,B,0,5481,"((A,((((B)#R1)#R0,#H1),#H0)))"
5482,5482,2,0.5435644431995964,[5],['B'],A,False,None,1,5482,"((((#H0)#R1,(A,(B)#R0)),#H1))"
5483,5483,2,0.9544340029249649,[5],['A'],B,False,None,1,5483,"(((((A)#R0,B))#R1,(#H0,#H1)))"
5484,5484,2,0.9544340029249649,[5],['A'],B,False,None,1,5484,"((((B,(A)#R1))#R0,(#H0,#H1)))"
5485,5485,2,1.0,[4],[],None,False,None,0,5485,"(((((B,A))#R1)#R0,(#H0,#H1)))"
5486,5486,2,0.5435644431995964,[5],['A'],B,False,None,0,5486,"((((A)#R0)#R1,((B,#H1),#H0)))"
5487,5487,2,0.8112781244591328,[5],['B'],None,False,B,0,5487,"(((A,((B)#R0,(#H0)#R1)),#H1))"
5488,5488,2,1.0,[4],['A'],None,False,A,0,5488,"((B,((((A)#R1)#R0,#H1),#H0)))"
5489,5489,2,1.0,[4],['A'],None,False,A,0,5489,"((B,((((A)#R1)#R0,#H1),#H0)))"
5490,5490,2,0.5435644431995964,[5],['B'],A,False,None,1,5490,"((((B)#R0)#R1,((A,#H0),#H1)))"
