Iteration;Newick
1815;((((B)#R1)#R0,((A,#H0),#H1)));
1816;(((#H0,#H1),(((B,A))#R0)#R1));
1817;(((((A,(B)#R0))#R1,#H0),#H1));
1818;((((#H0)#R1,(B,(A)#R0)),#H1));
1819;(((((B)#R1,(A)#R0),#H1),#H0));
1820;((((A)#R1)#R0,(B,(#H0,#H1))));
1821;(((((B)#R0)#R1,(A,#H1)),#H0));
1822;((((A)#R0,((B,#H0))#R1),#H1));
1823;((((B)#R1)#R0,((A,#H1),#H0)));
1824;(((((B)#R0,(A)#R1),#H0),#H1));
1825;((((A)#R1,(#H0,#H1)),(B)#R0));
1826;((((#H0,#H1),A),((B)#R0)#R1));
1827;((((((B)#R1)#R0,A),#H0),#H1));
1828;(((((B,A))#R1)#R0,(#H0,#H1)));
1829;((((A,((B)#R0)#R1),#H1),#H0));
1830;(((((B,A))#R1,#H0),(#H1)#R0));
1831;(((#H0,#H1),(B,((A)#R0)#R1)));
1832;((((A)#R0,(#H0,#H1)),(B)#R1));
1833;((((A,#H1))#R0,((B)#R1,#H0)));
1834;(((((B)#R0,(#H0)#R1),A),#H1));
1835;((((A)#R0,#H1),((B)#R1,#H0)));
1836;(((A)#R0,((B)#R1,(#H0,#H1))));
1837;(((#H0)#R1,((B)#R0,(A,#H1))));
1838;((A,((#H1)#R0,((B)#R1,#H0))));
1839;((((A)#R0)#R1,((B,#H1),#H0)));
1840;(((B)#R0,(((#H0)#R1,A),#H1)));
1841;(((((B)#R0,A))#R1,(#H0,#H1)));
1842;(((A)#R0,((#H0)#R1,(B,#H1))));
1843;(((((A)#R1)#R0,(#H0,#H1)),B));
1844;((((B)#R0)#R1,((A,#H1),#H0)));
1845;((B,(((A)#R1)#R0,(#H0,#H1))));
1846;((B,((#H1)#R0,((A)#R1,#H0))));
1847;(((((A,B))#R0,(#H0)#R1),#H1));
1848;((((#H0)#R1,((A)#R0,#H1)),B));
1849;((((A)#R1)#R0,(B,(#H0,#H1))));
1850;((((#H0)#R1,(B)#R0),(A,#H1)));
1851;((((A)#R1,((#H1)#R0,B)),#H0));
1852;((((#H0)#R1,(B)#R0),(A,#H1)));
1853;((A,((((B)#R0)#R1,#H0),#H1)));
1854;(((((B)#R1,A))#R0,(#H0,#H1)));
1855;(((#H0,#H1),(((A)#R1)#R0,B)));
1856;((((A)#R0,(#H0)#R1),(B,#H1)));
1857;(((A)#R1,((#H1)#R0,(B,#H0))));
1858;((((((B,A))#R1)#R0,#H1),#H0));
1859;((((((B)#R0)#R1,A),#H0),#H1));
1860;(((((B)#R1)#R0,(A,#H0)),#H1));
1861;((((B)#R0,(#H0,#H1)),(A)#R1));
1862;((A,(((B)#R1)#R0,(#H0,#H1))));
1863;((((A,#H1))#R0,((B)#R1,#H0)));
1864;((((A)#R1)#R0,(B,(#H0,#H1))));
1865;((((((A,B))#R0)#R1,#H0),#H1));
1866;(((((A)#R1)#R0,(B,#H1)),#H0));
1867;((((B,(A)#R1))#R0,(#H0,#H1)));
1868;((((B)#R1)#R0,(A,(#H0,#H1))));
1869;((((B,#H0),(#H1)#R0),(A)#R1));
1870;((((B,#H1))#R0,((A)#R1,#H0)));
1871;((((A,(B)#R1))#R0,(#H0,#H1)));
1872;((((((A)#R0)#R1,B),#H0),#H1));
1873;(((A,((B)#R1)#R0),(#H0,#H1)));
1874;((((B)#R0)#R1,((A,#H0),#H1)));
1875;((((A,#H0))#R1,((B)#R0,#H1)));
1876;((((A)#R0)#R1,(B,(#H0,#H1))));
1877;(((#H1)#R0,(A,((B)#R1,#H0))));
1878;((((((A,B))#R1)#R0,#H1),#H0));
1879;((((B)#R1)#R0,((A,#H1),#H0)));
1880;(((((B)#R1,(#H1)#R0),#H0),A));
1881;(((#H0,#H1),(B,((A)#R1)#R0)));
1882;(((B,(((A)#R0)#R1,#H0)),#H1));
1883;((((((A)#R1)#R0,B),#H0),#H1));
1884;(((A,((B)#R1)#R0),(#H0,#H1)));
1885;(((A,#H0),(((B)#R1)#R0,#H1)));
1886;((((A)#R0,(B)#R1),(#H0,#H1)));
1887;((((((B)#R1)#R0,#H1),#H0),A));
1888;(((A)#R1,((B,(#H1)#R0),#H0)));
1889;((B,(((A)#R1)#R0,(#H0,#H1))));
1890;(((((B)#R0,A))#R1,(#H0,#H1)));
1891;((((B)#R0,((A)#R1,#H0)),#H1));
1892;((((((A)#R0,B))#R1,#H0),#H1));
1893;(((((A,B))#R0)#R1,(#H0,#H1)));
1894;((((((B)#R0)#R1,A),#H1),#H0));
1895;(((A)#R1,(((B)#R0,#H1),#H0)));
1896;((((A,#H1))#R0,((B)#R1,#H0)));
1897;(((A)#R1,(((B)#R0,#H1),#H0)));
1898;(((((B)#R0,A),#H1),(#H0)#R1));
1899;(((A,((#H0)#R1,(B)#R0)),#H1));
1900;(((((B)#R0,A))#R1,(#H0,#H1)));
1901;(((((B)#R0)#R1,(A,#H0)),#H1));
1902;(((B)#R0,(((A)#R1,#H0),#H1)));
1903;((((A,#H1))#R0,((B)#R1,#H0)));
1904;((((A)#R1)#R0,((B,#H1),#H0)));
1905;(((((B,#H0))#R1,(A)#R0),#H1));
1906;((((A)#R0)#R1,((B,#H1),#H0)));
1907;((((#H0)#R1,(B)#R0),(A,#H1)));
1908;(((((B)#R0,(#H0)#R1),A),#H1));
1909;(((A,((#H0)#R1,(B)#R0)),#H1));
1910;((((A,#H0),#H1),((B)#R1)#R0));
1911;(((A,((B)#R0,(#H0)#R1)),#H1));
1912;((((A)#R0)#R1,((#H0,#H1),B)));
1913;(((((A)#R1)#R0,(B,#H1)),#H0));
1914;((((#H1)#R0,(B)#R1),(A,#H0)));
1915;((A,(((B)#R0,(#H0)#R1),#H1)));
1916;(((#H1)#R0,((A)#R1,(B,#H0))));
1917;(((B,#H1),(((A)#R0)#R1,#H0)));
1918;(((((A)#R0)#R1,(B,#H0)),#H1));
1919;(((A)#R0,((B)#R1,(#H0,#H1))));
1920;((((B,#H0))#R1,((A)#R0,#H1)));
1921;(((((B)#R1)#R0,(A,#H1)),#H0));
1922;(((((B)#R0,(A)#R1),#H0),#H1));
1923;((((B)#R0,(A)#R1),(#H0,#H1)));
1924;((((((A)#R0)#R1,#H0),B),#H1));
1925;(((A)#R1,(((B)#R0,#H1),#H0)));
1926;((((B,#H1))#R0,((A)#R1,#H0)));
1927;(((#H1)#R0,(((A,B))#R1,#H0)));
1928;((((B)#R1,#H0),((A)#R0,#H1)));
1929;((((((A)#R0)#R1,B),#H1),#H0));
1930;((((#H0,#H1),(A)#R0),(B)#R1));
1931;((((B)#R1)#R0,((A,#H1),#H0)));
1932;((((B,#H0),#H1),((A)#R1)#R0));
1933;(((A)#R1,((B)#R0,(#H0,#H1))));
1934;((((#H1)#R0,(B)#R1),(A,#H0)));
1935;((((B)#R0)#R1,(A,(#H0,#H1))));
1936;(((B)#R1,((#H1)#R0,(A,#H0))));
1937;(((((B)#R0,(#H0)#R1),A),#H1));
1938;((((A,#H0))#R1,((B)#R0,#H1)));
1939;(((B)#R0,(((A)#R1,#H0),#H1)));
1940;(((((A)#R1)#R0,(B,#H0)),#H1));
1941;((((A)#R0,#H1),((B,#H0))#R1));
1942;((((B,((A)#R0)#R1),#H0),#H1));
1943;(((((A)#R0)#R1,(B,#H0)),#H1));
1944;((((A)#R1)#R0,((B,#H0),#H1)));
1945;((B,(((A)#R0,(#H0)#R1),#H1)));
1946;(((A,#H1),(((B)#R0)#R1,#H0)));
1947;((((((A)#R0,B))#R1,#H0),#H1));
1948;(((((A)#R0)#R1,#H0),(B,#H1)));
1949;(((((A)#R1)#R0,(B,#H1)),#H0));
1950;((((B)#R1,((A,#H1))#R0),#H0));
1951;(((#H0,#H1),(((B)#R1,A))#R0));
1952;((((A)#R1)#R0,((B,#H0),#H1)));
1953;(((#H0,#H1),(((A)#R1)#R0,B)));
1954;(((A)#R0,(((#H0)#R1,B),#H1)));
1955;((((A)#R0)#R1,((B,#H0),#H1)));
1956;((((B,((A)#R1)#R0),#H0),#H1));
1957;((((((B)#R0)#R1,#H0),A),#H1));
1958;((((B)#R0,((A,#H0))#R1),#H1));
1959;(((((A)#R0)#R1,(B,#H0)),#H1));
1960;((((B)#R0,((#H0)#R1,A)),#H1));
1961;((A,(((B)#R0,(#H0)#R1),#H1)));
1962;((((A)#R0)#R1,((B,#H1),#H0)));
1963;(((B,(((A)#R1)#R0,#H1)),#H0));
1964;(((B)#R0,((#H0)#R1,(A,#H1))));
1965;((((A)#R0)#R1,((B,#H1),#H0)));
1966;((((#H1)#R0,((A)#R1,B)),#H0));
1967;((((A)#R1,#H0),((B)#R0,#H1)));
1968;((((A,#H1))#R0,((B)#R1,#H0)));
1969;(((((A)#R1)#R0,(B,#H0)),#H1));
1970;(((#H0)#R1,((A)#R0,(B,#H1))));
1971;((((((A)#R0)#R1,B),#H0),#H1));
1972;((((A)#R1)#R0,(B,(#H0,#H1))));
1973;((((A)#R1)#R0,((B,#H0),#H1)));
1974;(((((A)#R1)#R0,B),(#H0,#H1)));
1975;((B,(((A)#R0,#H1),(#H0)#R1)));
1976;(((#H0,#H1),((A)#R0,(B)#R1)));
1977;((((B)#R1,((A,#H1))#R0),#H0));
1978;(((A)#R1,((B)#R0,(#H0,#H1))));
1979;((((A,#H1))#R0,((B)#R1,#H0)));
1980;(((((B)#R1)#R0,(A,#H1)),#H0));
1981;(((#H0)#R1,(((A)#R0,#H1),B)));
1982;((A,(((#H1)#R0,(B)#R1),#H0)));
1983;(((B,#H1),(((A)#R0)#R1,#H0)));
1984;((((B)#R0,#H1),((A,#H0))#R1));
1985;(((B)#R1,(((#H1)#R0,A),#H0)));
1986;(((A,(#H0,#H1)),((B)#R1)#R0));
1987;((((B,(A)#R0))#R1,(#H0,#H1)));
1988;(((#H0)#R1,((B)#R0,(A,#H1))));
1989;((((B)#R0,((#H0)#R1,A)),#H1));
1990;((((B)#R1)#R0,((A,#H0),#H1)));
1991;((B,(((A)#R1)#R0,(#H0,#H1))));
1992;(((((A)#R1)#R0,B),(#H0,#H1)));
1993;((((#H1)#R0,((B)#R1,#H0)),A));
1994;((A,((((B)#R1)#R0,#H1),#H0)));
1995;(((#H1)#R0,((A)#R1,(B,#H0))));
1996;(((#H0)#R1,(B,((A)#R0,#H1))));
1997;((((A)#R0)#R1,(B,(#H0,#H1))));
1998;((((A)#R0)#R1,(B,(#H0,#H1))));
1999;(((((A)#R1)#R0,(B,#H0)),#H1));
2000;(((#H0,#H1),(B,((A)#R1)#R0)));
2001;(((((B)#R0,(A)#R1),#H1),#H0));
2002;((((((A,B))#R1)#R0,#H1),#H0));
2003;((B,(((#H1)#R0,(A)#R1),#H0)));
2004;((((A)#R1,#H0),((B)#R0,#H1)));
2005;(((#H0,#H1),(((A,B))#R0)#R1));
2006;((((B)#R0)#R1,((#H0,#H1),A)));
2007;(((((A)#R1)#R0,#H1),(B,#H0)));
2008;((((B)#R0)#R1,((#H0,#H1),A)));
2009;(((((A,B))#R0,#H1),(#H0)#R1));
2010;((((((A)#R0,B))#R1,#H0),#H1));
2011;(((((A)#R1)#R0,(B,#H1)),#H0));
2012;(((A,(((B)#R1)#R0,#H1)),#H0));
2013;(((((B)#R0,(A)#R1),#H0),#H1));
2014;((((#H0)#R1,(A,(B)#R0)),#H1));
2015;(((B)#R0,(((A)#R1,#H0),#H1)));
2016;(((#H0,#H1),(((B)#R0)#R1,A)));
2017;((((A)#R0)#R1,((B,#H0),#H1)));
2018;(((A)#R1,((B)#R0,(#H0,#H1))));
2019;(((((B,(A)#R0))#R1,#H0),#H1));
2020;((((A,((B)#R1)#R0),#H1),#H0));
2021;(((((A)#R1,B))#R0,(#H0,#H1)));
2022;(((((A)#R0)#R1,(B,#H0)),#H1));
2023;((((A)#R0)#R1,((B,#H1),#H0)));
2024;(((((B)#R1)#R0,(A,#H1)),#H0));
2025;(((#H1)#R0,((B,#H0),(A)#R1)));
2026;((((B,((A)#R1)#R0),#H0),#H1));
2027;(((#H0,#H1),(((A,B))#R1)#R0));
2028;((((A)#R1,((B)#R0,#H1)),#H0));
2029;((((((B)#R1,A))#R0,#H1),#H0));
2030;(((((A)#R0)#R1,(B,#H0)),#H1));
2031;((A,((((B)#R0)#R1,#H0),#H1)));
2032;(((((A)#R0,B))#R1,(#H0,#H1)));
2033;(((((B,A))#R1)#R0,(#H0,#H1)));
2034;(((#H0,#H1),(((A)#R0)#R1,B)));
2035;((((A)#R0)#R1,((B,#H0),#H1)));
2036;((((B)#R1,((A,#H1))#R0),#H0));
2037;(((((B)#R1,A))#R0,(#H0,#H1)));
2038;(((#H0)#R1,((B)#R0,(A,#H1))));
2039;((((#H1)#R0,((A,B))#R1),#H0));
2040;(((B,((A)#R0,(#H0)#R1)),#H1));
2041;(((#H0)#R1,(B,((A)#R0,#H1))));
2042;(((B,#H0),((#H1)#R0,(A)#R1)));
2043;(((((A)#R1)#R0,(B,#H0)),#H1));
2044;(((((#H0)#R1,(A)#R0),B),#H1));
2045;((((B,((A)#R1)#R0),#H1),#H0));
2046;((((((A)#R0,B))#R1,#H0),#H1));
2047;(((B,#H0),(((A)#R1)#R0,#H1)));
2048;((((A,((B)#R0)#R1),#H1),#H0));
2049;(((#H0)#R1,(((A)#R0,B),#H1)));
2050;((((#H0)#R1,((B,A))#R0),#H1));
2051;(((#H0,#H1),(((B,A))#R0)#R1));
2052;((B,(((A)#R0)#R1,(#H0,#H1))));
2053;(((((A,B))#R1)#R0,(#H0,#H1)));
2054;(((((B)#R1,(A)#R0),#H1),#H0));
2055;((((((A)#R0)#R1,B),#H0),#H1));
2056;(((A,#H0),(((B)#R1)#R0,#H1)));
2057;((((((A)#R0)#R1,B),#H1),#H0));
2058;((((A,#H0))#R1,((B)#R0,#H1)));
2059;((((((B)#R0)#R1,A),#H0),#H1));
2060;((((#H1)#R0,((B)#R1,A)),#H0));
2061;((((#H1)#R0,((B)#R1,A)),#H0));
2062;(((((A)#R1,(B)#R0),#H0),#H1));
2063;(((B)#R0,((#H0,#H1),(A)#R1)));
2064;(((((#H1)#R0,(B)#R1),A),#H0));
2065;((((((B)#R0)#R1,A),#H0),#H1));
2066;((((A,#H1))#R0,((B)#R1,#H0)));
2067;((((A)#R1,#H0),(B,(#H1)#R0)));
2068;(((((A)#R0)#R1,(B,#H0)),#H1));
2069;(((((B)#R0)#R1,#H0),(A,#H1)));
2070;(((A,((#H0)#R1,(B)#R0)),#H1));
2071;(((((B,(A)#R1))#R0,#H1),#H0));
2072;((((A)#R1)#R0,(B,(#H0,#H1))));
2073;((((#H1)#R0,(B)#R1),(A,#H0)));
2074;(((((A)#R1)#R0,(B,#H1)),#H0));
2075;((((((A)#R1)#R0,B),#H1),#H0));
2076;((((((A)#R1)#R0,B),#H0),#H1));
2077;(((((B)#R1)#R0,(A,#H0)),#H1));
2078;(((((B,A))#R0,(#H0)#R1),#H1));
2079;(((B)#R1,(((A)#R0,#H1),#H0)));
2080;(((((A)#R0)#R1,#H0),(B,#H1)));
2081;((((B,#H0),((A)#R1)#R0),#H1));
2082;((((#H1)#R0,(B)#R1),(A,#H0)));
2083;((((A)#R1,((B,#H1))#R0),#H0));
2084;((A,(((B)#R1,(#H1)#R0),#H0)));
2085;((((A)#R0)#R1,((B,#H0),#H1)));
2086;((((((A)#R1)#R0,B),#H1),#H0));
2087;(((((B,A))#R0)#R1,(#H0,#H1)));
2088;(((((#H0)#R1,(A)#R0),B),#H1));
2089;((A,((((B)#R0)#R1,#H0),#H1)));
2090;((((((B)#R0)#R1,A),#H1),#H0));
2091;((((A)#R1)#R0,((B,#H0),#H1)));
2092;(((((B,#H1))#R0,(A)#R1),#H0));
2093;(((((A)#R0)#R1,(#H0,#H1)),B));
2094;((((((A)#R0,B))#R1,#H0),#H1));
2095;((((#H1)#R0,(B,(A)#R1)),#H0));
2096;(((A)#R0,((B)#R1,(#H0,#H1))));
2097;((((#H1)#R0,((B,A))#R1),#H0));
2098;(((((A)#R1,B))#R0,(#H0,#H1)));
2099;((((B)#R1)#R0,((A,#H1),#H0)));
2100;((A,(((B)#R0)#R1,(#H0,#H1))));
2101;(((B)#R0,((A)#R1,(#H0,#H1))));
2102;(((B,#H0),((A)#R1,(#H1)#R0)));
2103;((((A)#R1)#R0,((B,#H0),#H1)));
2104;(((B)#R1,((A)#R0,(#H0,#H1))));
2105;((((A)#R0,(#H0)#R1),(B,#H1)));
2106;(((B,#H1),(((A)#R0)#R1,#H0)));
2107;(((((A)#R1)#R0,#H1),(B,#H0)));
2108;((((A)#R1)#R0,(B,(#H0,#H1))));
2109;((((((A)#R1)#R0,B),#H0),#H1));
2110;((((A)#R1)#R0,((B,#H0),#H1)));
2111;(((((B)#R1)#R0,(#H0,#H1)),A));
2112;((A,((((B)#R1)#R0,#H1),#H0)));
2113;(((B,(((A)#R1)#R0,#H1)),#H0));
2114;(((A)#R1,(((#H1)#R0,B),#H0)));
2115;((((#H0,#H1),A),((B)#R0)#R1));
2116;((((A)#R1,((B)#R0,#H1)),#H0));
2117;(((((A,#H1))#R0,(B)#R1),#H0));
2118;((B,(((#H1)#R0,(A)#R1),#H0)));
2119;(((B,#H1),((A)#R0,(#H0)#R1)));
2120;(((((A)#R1)#R0,(B,#H1)),#H0));
2121;(((((#H1)#R0,(A)#R1),B),#H0));
2122;(((((A,B))#R0)#R1,(#H0,#H1)));
2123;((B,(((A)#R0)#R1,(#H0,#H1))));
2124;(((((A)#R0,(B)#R1),#H0),#H1));
2125;((((B)#R0,((A,#H0))#R1),#H1));
2126;(((A)#R0,((B)#R1,(#H0,#H1))));
2127;((((A)#R0,((B,#H0))#R1),#H1));
2128;(((((B)#R0)#R1,(A,#H0)),#H1));
2129;((((((A,B))#R1)#R0,#H1),#H0));
2130;((((((A)#R1)#R0,B),#H1),#H0));
2131;((A,(((B)#R0)#R1,(#H0,#H1))));
2132;((((((B)#R0)#R1,A),#H1),#H0));
2133;(((((A,(B)#R1))#R0,#H1),#H0));
2134;(((((B)#R1)#R0,#H1),(A,#H0)));
2135;((((((B)#R0)#R1,A),#H1),#H0));
2136;(((((B)#R1,(A)#R0),#H0),#H1));
2137;((((A)#R0)#R1,((B,#H1),#H0)));
2138;((((A)#R1,(#H1)#R0),(B,#H0)));
2139;(((B,#H0),(((A)#R1)#R0,#H1)));
2140;(((((B,A))#R1)#R0,(#H0,#H1)));
2141;((((B)#R1,(#H0,#H1)),(A)#R0));
2142;(((B,#H1),(((A)#R0)#R1,#H0)));
2143;(((#H0,#H1),(B,((A)#R1)#R0)));
2144;(((((A)#R1)#R0,#H1),(B,#H0)));
2145;(((((B)#R0,(#H0)#R1),#H1),A));
2146;(((B,((A)#R1)#R0),(#H0,#H1)));
2147;(((((A)#R1)#R0,(B,#H0)),#H1));
2148;(((((#H1)#R0,(A)#R1),#H0),B));
2149;(((((#H0)#R1,(B)#R0),#H1),A));
2150;(((((A)#R1)#R0,(#H0,#H1)),B));
2151;(((((B)#R1,(A)#R0),#H1),#H0));
2152;(((((B)#R0)#R1,(A,#H0)),#H1));
2153;(((((B)#R1)#R0,(A,#H0)),#H1));
2154;((((B)#R0,((A)#R1,#H0)),#H1));
2155;(((#H0)#R1,((A,(B)#R0),#H1)));
2156;((((((B)#R1,A))#R0,#H1),#H0));
2157;(((((B)#R1)#R0,(A,#H1)),#H0));
2158;(((((B)#R0)#R1,#H0),(A,#H1)));
2159;(((A)#R1,((B)#R0,(#H0,#H1))));
2160;(((#H0)#R1,((B)#R0,(A,#H1))));
2161;((((((B,A))#R0)#R1,#H0),#H1));
2162;(((B)#R0,((A,(#H0)#R1),#H1)));
2163;(((A)#R0,(((B)#R1,#H0),#H1)));
2164;(((((B)#R0)#R1,(#H0,#H1)),A));
2165;((((B)#R0)#R1,((A,#H1),#H0)));
2166;(((A,#H0),(((B)#R1)#R0,#H1)));
2167;((((((B)#R0)#R1,#H0),#H1),A));
2168;((((A,#H0))#R1,((B)#R0,#H1)));
2169;((((A)#R1,#H0),((B)#R0,#H1)));
2170;((((B)#R1)#R0,((#H0,#H1),A)));
2171;((((B)#R0,((A,#H0))#R1),#H1));
2172;((((A,(B)#R1))#R0,(#H0,#H1)));
2173;((((A,#H1))#R0,((B)#R1,#H0)));
2174;(((#H1)#R0,((A)#R1,(B,#H0))));
2175;(((((#H0)#R1,(A)#R0),#H1),B));
2176;((B,((#H1)#R0,((A)#R1,#H0))));
2177;((((B)#R1,(#H0,#H1)),(A)#R0));
2178;(((((A)#R0,(B)#R1),#H0),#H1));
2179;(((((B)#R0)#R1,(A,#H0)),#H1));
2180;((((#H1)#R0,(A,(B)#R1)),#H0));
2181;(((((B,#H1))#R0,(A)#R1),#H0));
2182;(((((A,(B)#R1))#R0,#H1),#H0));
2183;(((((A)#R1)#R0,(B,#H0)),#H1));
2184;(((B,((A)#R1)#R0),(#H0,#H1)));
2185;(((((B)#R0)#R1,(A,#H1)),#H0));
2186;((((A)#R1,((B)#R0,#H1)),#H0));
2187;((((A,(B)#R0))#R1,(#H0,#H1)));
2188;((B,((((A)#R1)#R0,#H1),#H0)));
2189;((((B,#H1),#H0),((A)#R0)#R1));
2190;(((((A)#R0)#R1,(B,#H0)),#H1));
2191;(((((A)#R0,(B)#R1),#H1),#H0));
2192;((B,(((A)#R1)#R0,(#H0,#H1))));
2193;((B,((((A)#R0)#R1,#H0),#H1)));
2194;(((B)#R0,(((#H0)#R1,A),#H1)));
2195;(((((A)#R1,(B)#R0),#H0),#H1));
2196;((((B)#R1)#R0,((A,#H0),#H1)));
2197;(((((A,#H0))#R1,(B)#R0),#H1));
2198;(((A)#R0,(((#H0)#R1,B),#H1)));
2199;((((A)#R0,#H1),((B)#R1,#H0)));
2200;((A,(((B)#R1)#R0,(#H0,#H1))));
2201;((((B)#R1,((A,#H1))#R0),#H0));
2202;(((A)#R0,(((B)#R1,#H0),#H1)));
2203;(((((A)#R0,#H1),#H0),(B)#R1));
2204;((((B)#R1)#R0,((A,#H0),#H1)));
2205;((((B)#R0)#R1,((A,#H0),#H1)));
2206;((((A)#R1)#R0,((B,#H0),#H1)));
2207;((B,((((A)#R1)#R0,#H1),#H0)));
2208;((A,((((B)#R1)#R0,#H1),#H0)));
2209;(((((A)#R1)#R0,(B,#H1)),#H0));
2210;((((A,((B)#R1)#R0),#H0),#H1));
2211;(((B)#R1,((A)#R0,(#H0,#H1))));
2212;(((((B,A))#R0,(#H0)#R1),#H1));
2213;(((A,#H1),(((B)#R0)#R1,#H0)));
2214;(((((B)#R0)#R1,(A,#H1)),#H0));
2215;((((B)#R0)#R1,((A,#H0),#H1)));
2216;(((((B)#R1)#R0,(A,#H0)),#H1));
2217;(((B)#R0,((A)#R1,(#H0,#H1))));
2218;(((A)#R1,(((#H1)#R0,B),#H0)));
2219;((B,((((A)#R1)#R0,#H1),#H0)));
2220;((((#H0)#R1,((A,B))#R0),#H1));
2221;(((((B)#R1)#R0,#H1),(A,#H0)));
2222;(((((A,#H1))#R0,(B)#R1),#H0));
2223;(((((B)#R1,(#H1)#R0),#H0),A));
2224;(((#H1)#R0,((B)#R1,(A,#H0))));
2225;((((A,(B)#R1))#R0,(#H0,#H1)));
2226;(((B)#R0,((#H0)#R1,(A,#H1))));
2227;((((#H1)#R0,((A,B))#R1),#H0));
2228;(((((A)#R0,(B)#R1),#H0),#H1));
2229;((((((A)#R0)#R1,B),#H1),#H0));
2230;((((#H1)#R0,((A,B))#R1),#H0));
2231;(((#H0)#R1,((B)#R0,(A,#H1))));
2232;(((((A)#R0)#R1,(#H0,#H1)),B));
2233;(((B)#R0,(((A)#R1,#H0),#H1)));
2234;(((A,((B)#R1,(#H1)#R0)),#H0));
2235;(((B,(((A)#R1)#R0,#H1)),#H0));
2236;(((((A)#R1)#R0,B),(#H0,#H1)));
2237;(((((B,(A)#R1))#R0,#H1),#H0));
2238;(((((A)#R0)#R1,#H0),(B,#H1)));
2239;((((A)#R0)#R1,((B,#H0),#H1)));
2240;((((B)#R0)#R1,(A,(#H0,#H1))));
2241;((((B,#H1))#R0,((A)#R1,#H0)));
2242;((((B)#R1)#R0,((A,#H1),#H0)));
2243;((((B,(#H0)#R1),#H1),(A)#R0));
2244;((((#H0)#R1,(B)#R0),(A,#H1)));
2245;((((#H1)#R0,((A)#R1,B)),#H0));
2246;(((#H0)#R1,(((A,B))#R0,#H1)));
2247;(((#H0)#R1,(((A)#R0,B),#H1)));
2248;(((((A)#R1)#R0,(B,#H1)),#H0));
2249;((((B)#R1,(A,(#H1)#R0)),#H0));
2250;((((B)#R0)#R1,((#H0,#H1),A)));
2251;((((((A)#R1)#R0,B),#H0),#H1));
2252;(((B)#R0,(((A)#R1,#H0),#H1)));
2253;(((#H1)#R0,(((A)#R1,B),#H0)));
2254;(((((B)#R1)#R0,#H1),(A,#H0)));
2255;(((B)#R1,(((A)#R0,#H1),#H0)));
2256;(((((A)#R1,(B)#R0),#H1),#H0));
2257;((((A)#R1)#R0,((B,#H0),#H1)));
2258;((((((A)#R1)#R0,#H1),B),#H0));
2259;(((A,#H0),(((B)#R1)#R0,#H1)));
2260;(((((B)#R1)#R0,(A,#H0)),#H1));
2261;(((#H1)#R0,((A)#R1,(B,#H0))));
2262;((((A)#R1,((B,#H1))#R0),#H0));
2263;(((((A)#R0)#R1,(B,#H0)),#H1));
2264;(((((B,A))#R1,(#H1)#R0),#H0));
2265;((A,(((#H1)#R0,(B)#R1),#H0)));
2266;((((A,#H1),#H0),((B)#R0)#R1));
2267;((((((A)#R0)#R1,B),#H1),#H0));
2268;((B,(((A)#R0)#R1,(#H0,#H1))));
2269;((((B)#R0)#R1,((A,#H0),#H1)));
2270;(((((B)#R1)#R0,#H1),(A,#H0)));
2271;((((((B)#R1)#R0,#H1),A),#H0));
2272;(((B)#R1,((A)#R0,(#H0,#H1))));
2273;(((((B,A))#R1)#R0,(#H0,#H1)));
2274;((A,((#H0,#H1),((B)#R1)#R0)));
2275;((((#H0)#R1,(A)#R0),(B,#H1)));
2276;(((A)#R1,((B)#R0,(#H0,#H1))));
2277;((((((A)#R0)#R1,B),#H0),#H1));
2278;((((A)#R0)#R1,((B,#H1),#H0)));
2279;((((A,#H0))#R1,((B)#R0,#H1)));
2280;(((B,((A)#R1)#R0),(#H0,#H1)));
2281;((A,((((B)#R0)#R1,#H0),#H1)));
2282;((((((B,A))#R0)#R1,#H0),#H1));
2283;(((((#H1)#R0,(B)#R1),A),#H0));
2284;((((B)#R1)#R0,((A,#H1),#H0)));
2285;((((#H0)#R1,(B)#R0),(A,#H1)));
2286;((((B,#H0))#R1,((A)#R0,#H1)));
2287;(((#H1)#R0,((B)#R1,(A,#H0))));
2288;(((((B)#R1)#R0,A),(#H0,#H1)));
2289;(((A)#R1,((#H1)#R0,(B,#H0))));
2290;(((#H0)#R1,((A)#R0,(B,#H1))));
2291;((((B)#R1,((#H1)#R0,A)),#H0));
2292;(((((A)#R0)#R1,(B,#H0)),#H1));
2293;(((((B)#R1)#R0,#H1),(A,#H0)));
2294;((((B,#H0))#R1,((A)#R0,#H1)));
2295;((((((A)#R0,B))#R1,#H0),#H1));
2296;((((B)#R1,(A,#H0)),(#H1)#R0));
2297;((A,((((B)#R0)#R1,#H0),#H1)));
2298;((((#H0)#R1,(B)#R0),(A,#H1)));
2299;((((A,#H0))#R1,((B)#R0,#H1)));
2300;(((((A)#R1)#R0,(B,#H0)),#H1));
2301;((((B,#H0),#H1),((A)#R0)#R1));
2302;((((B,(A)#R0),(#H0)#R1),#H1));
2303;((((B)#R1,(A)#R0),(#H0,#H1)));
2304;((((A,#H0))#R1,((B)#R0,#H1)));
2305;(((B,((A)#R0)#R1),(#H0,#H1)));
2306;((((B)#R0,(A,#H1)),(#H0)#R1));
2307;(((((A)#R1)#R0,(B,#H0)),#H1));
