,index,retics,balance,blob_sizes,leaf_under_reticulation_list,leaf_with_sibling_retic_list,leaf_on_side_of_triangle_list,has_leaf_on_bottom_of_triangle,reticulated_cherries,Iteration,Newick
1415,1415,2,1.0,[4],[],None,False,None,0,1415,"(((((A,B))#R0)#R1,(#H0,#H1)))"
1416,1416,2,0.8112781244591328,[5],['A'],None,False,A,0,1416,"((((((A)#R0)#R1,#H0),B),#H1))"
1417,1417,2,0.5435644431995964,[5],['A'],B,False,None,1,1417,"(((#H0)#R1,(((A)#R0,B),#H1)))"
1418,1418,2,0.8112781244591328,[5],['B'],None,False,B,0,1418,"((((((B)#R0)#R1,#H0),A),#H1))"
1419,1419,2,0.8112781244591328,[5],['B'],A,False,B,0,1419,"(((((B)#R1)#R0,#H1),(A,#H0)))"
1420,1420,2,0.9544340029249649,[5],['A'],B,False,None,1,1420,"(((((B,#H1))#R0,(A)#R1),#H0))"
1421,1421,2,1.0,[4],['B'],None,False,B,0,1421,"((A,(((B)#R0,(#H0)#R1),#H1)))"
1422,1422,2,0.8112781244591328,[5],['B'],A,False,B,0,1422,"((((#H0)#R1,(B)#R0),(A,#H1)))"
1423,1423,2,1.0,[4],[],None,False,None,0,1423,"(((#H0,#H1),(((B,A))#R1)#R0))"
1424,1424,2,0.8112781244591328,[5],['A'],B,False,A,0,1424,"(((((A)#R1)#R0,#H1),(B,#H0)))"
1425,1425,2,0.8112781244591328,[5],['B'],None,False,B,0,1425,"(((A,(((B)#R1)#R0,#H1)),#H0))"
1426,1426,2,0.9544340029249649,[5],['A'],B,False,None,1,1426,"(((((B,#H1))#R0,(A)#R1),#H0))"
1427,1427,2,0.8112781244591328,[5],['A'],B,False,A,0,1427,"(((((A)#R1)#R0,#H1),(B,#H0)))"
1428,1428,2,0.5435644431995964,[5],['A'],B,True,None,0,1428,"(((((A)#R1)#R0,(B,#H0)),#H1))"
1429,1429,2,0.5435644431995964,[5],['A'],B,True,None,0,1429,"((((B,(#H1)#R0),#H0),(A)#R1))"
1430,1430,2,1.0,[4],['A'],None,False,A,0,1430,"((B,((((A)#R0)#R1,#H0),#H1)))"
1431,1431,2,0.8112781244591328,[5],['B'],A,False,B,0,1431,"(((((B)#R1)#R0,#H1),(A,#H0)))"
1432,1432,2,1.0,[4],['A'],None,False,A,0,1432,"(((((A)#R1)#R0,(#H0,#H1)),B))"
1433,1433,2,0.9544340029249649,[5],['A'],B,False,None,1,1433,"(((((B,#H1))#R0,(A)#R1),#H0))"
1434,1434,2,0.5435644431995964,[5],['A'],B,True,None,0,1434,"(((A)#R0,(((#H0)#R1,B),#H1)))"
1435,1435,2,1.0,[4],['A'],None,False,A,0,1435,"((B,(((A)#R1)#R0,(#H0,#H1))))"
1436,1436,2,0.8112781244591328,[5],['A'],None,False,A,0,1436,"(((B,((A)#R0,(#H0)#R1)),#H1))"
1437,1437,2,0.9544340029249649,[5],['A'],B,False,None,1,1437,"((((A)#R0,((B,#H0))#R1),#H1))"
1438,1438,2,0.8112781244591328,[5],['A'],B,False,A,0,1438,"((((A)#R0,#H1),(B,(#H0)#R1)))"
1439,1439,2,1.0,[4],['A'],None,False,A,0,1439,"((B,(((A)#R0)#R1,(#H0,#H1))))"
1440,1440,2,0.5435644431995964,[5],['B'],A,False,None,0,1440,"((((((B)#R0)#R1,A),#H0),#H1))"
1441,1441,2,0.5435644431995964,[5],['B'],A,True,None,0,1441,"((((((B)#R0)#R1,A),#H1),#H0))"
1442,1442,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1442,"((((B)#R1,((A)#R0,#H1)),#H0))"
1443,1443,2,0.9544340029249649,[5],['B'],A,False,None,1,1443,"(((#H0,#H1),(((B)#R0,A))#R1))"
1444,1444,2,1.0,[4],['A'],None,False,A,0,1444,"((B,(((A)#R1)#R0,(#H0,#H1))))"
1445,1445,2,1.0,[4],['A'],None,False,A,0,1445,"((B,(((#H0)#R1,(A)#R0),#H1)))"
1446,1446,2,0.5435644431995964,[5],['A'],B,True,None,0,1446,"(((((A)#R1)#R0,(B,#H0)),#H1))"
1447,1447,2,0.8112781244591328,[5],['B'],A,False,B,0,1447,"(((((B)#R1)#R0,#H1),(A,#H0)))"
1448,1448,2,0.8112781244591328,[5],['B'],A,False,B,0,1448,"(((((B)#R0)#R1,#H0),(A,#H1)))"
1449,1449,2,0.5435644431995964,[5],['B'],A,False,None,0,1449,"((((B)#R0,((#H0)#R1,A)),#H1))"
1450,1450,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1450,"(((A)#R0,(((B)#R1,#H0),#H1)))"
1451,1451,2,0.5435644431995964,[5],['A'],B,False,None,1,1451,"((((#H0)#R1,((A)#R0,B)),#H1))"
1452,1452,2,1.0,[4],['A'],None,False,A,0,1452,"((B,((((A)#R1)#R0,#H1),#H0)))"
1453,1453,2,0.9544340029249649,[5],['B'],A,False,None,1,1453,"((((B)#R1,#H0),((A,#H1))#R0))"
1454,1454,2,0.8112781244591328,[5],['A'],B,False,A,0,1454,"(((B,#H1),(((A)#R0)#R1,#H0)))"
1455,1455,2,0.9544340029249649,[5],['B'],A,False,None,1,1455,"((((((B)#R1,A))#R0,#H1),#H0))"
1456,1456,2,0.5435644431995964,[5],['B'],A,True,None,0,1456,"(((B)#R0,((#H0)#R1,(A,#H1))))"
1457,1457,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,1457,"(((B)#R0,((#H0,#H1),(A)#R1)))"
1458,1458,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,1458,"(((B)#R0,((A)#R1,(#H0,#H1))))"
1459,1459,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1459,"(((((A)#R0,#H1),(B)#R1),#H0))"
1460,1460,2,1.0,[5],"['A', 'B']",None,False,None,0,1460,"(((#H0,#H1),((B)#R1,(A)#R0)))"
1461,1461,2,1.0,[5],"['A', 'B']",None,False,None,0,1461,"((((B)#R0,(A)#R1),(#H0,#H1)))"
1462,1462,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1462,"(((((A)#R0,#H1),(B)#R1),#H0))"
1463,1463,2,1.0,[4],['A'],None,False,A,0,1463,"((B,(((A)#R0)#R1,(#H0,#H1))))"
1464,1464,2,0.8112781244591328,[5],['A'],B,False,A,0,1464,"(((B,#H0),(((A)#R1)#R0,#H1)))"
1465,1465,2,0.5435644431995964,[5],['B'],A,True,None,0,1465,"((((((B)#R0)#R1,A),#H1),#H0))"
1466,1466,2,1.0,[5],"['A', 'B']",None,False,None,0,1466,"((((A)#R1,(B)#R0),(#H0,#H1)))"
1467,1467,2,0.5435644431995964,[5],['B'],A,False,None,0,1467,"(((#H0)#R1,((B)#R0,(A,#H1))))"
1468,1468,2,0.9544340029249649,[5],['B'],A,False,None,1,1468,"(((#H0,#H1),(((B)#R0,A))#R1))"
1469,1469,2,0.5435644431995964,[5],['B'],A,False,None,0,1469,"(((#H1)#R0,((B)#R1,(A,#H0))))"
1470,1470,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1470,"((((B)#R0,((A)#R1,#H0)),#H1))"
1471,1471,2,0.5435644431995964,[5],['B'],A,False,None,1,1471,"((((A,#H1),#H0),((B)#R1)#R0))"
1472,1472,2,1.0,[4],['B'],None,False,B,0,1472,"((A,((((B)#R0)#R1,#H0),#H1)))"
1473,1473,2,0.8112781244591328,[5],['B'],A,False,B,0,1473,"(((A,#H1),(((B)#R0)#R1,#H0)))"
1474,1474,2,0.5435644431995964,[5],['A'],B,False,None,1,1474,"((((A)#R1)#R0,((B,#H1),#H0)))"
1475,1475,2,0.8112781244591328,[5],['B'],A,False,B,0,1475,"(((#H0,#H1),(((B)#R1)#R0,A)))"
1476,1476,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1476,"(((((A)#R0,(B)#R1),#H1),#H0))"
1477,1477,2,1.0,[4],['B'],None,False,B,0,1477,"((A,((((B)#R0)#R1,#H0),#H1)))"
1478,1478,2,0.8112781244591328,[5],['B'],A,False,B,0,1478,"(((((B)#R0)#R1,A),(#H0,#H1)))"
1479,1479,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,1479,"(((B)#R0,(((A)#R1,#H0),#H1)))"
1480,1480,2,0.5435644431995964,[5],['B'],A,False,None,1,1480,"(((((B)#R1)#R0,(A,#H1)),#H0))"
1481,1481,2,0.5435644431995964,[5],['B'],A,False,None,1,1481,"((((B)#R1)#R0,((A,#H1),#H0)))"
1482,1482,2,0.5435644431995964,[5],['B'],A,True,None,0,1482,"((((((B)#R1)#R0,A),#H0),#H1))"
1483,1483,2,0.8112781244591328,[5],['B'],None,False,B,0,1483,"((((B)#R1)#R0,((#H0,#H1),A)))"
1484,1484,2,1.0,[4],['A'],None,False,A,0,1484,"((((((A)#R0)#R1,#H0),#H1),B))"
1485,1485,2,0.5435644431995964,[5],['A'],B,True,None,0,1485,"((((((A)#R0)#R1,B),#H1),#H0))"
1486,1486,2,1.0,[4],[],None,False,None,0,1486,"(((((A,B))#R1,#H0),(#H1)#R0))"
1487,1487,2,1.0,[4],['A'],None,False,A,0,1487,"((B,(((A)#R0)#R1,(#H0,#H1))))"
1488,1488,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,1488,"(((((A)#R1,(B)#R0),#H1),#H0))"
1489,1489,2,0.5435644431995964,[5],['B'],A,False,None,0,1489,"((((B)#R1)#R0,((A,#H0),#H1)))"
1490,1490,2,0.9544340029249649,[5],['B'],A,False,None,1,1490,"((((B)#R1,((A,#H1))#R0),#H0))"
1491,1491,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,1491,"(((((B)#R0,(A)#R1),#H1),#H0))"
1492,1492,2,0.5435644431995964,[5],['B'],A,False,None,1,1492,"((((B)#R0)#R1,((A,#H0),#H1)))"
1493,1493,2,0.9544340029249649,[5],['A'],B,False,None,1,1493,"((((A)#R0,#H1),((B,#H0))#R1))"
1494,1494,2,1.0,[4],[],None,False,None,0,1494,"((((((B,A))#R0)#R1,#H0),#H1))"
1495,1495,2,1.0,[4],['A'],None,False,A,0,1495,"((B,((#H0)#R1,((A)#R0,#H1))))"
1496,1496,2,0.5435644431995964,[5],['A'],B,False,None,1,1496,"((((A)#R0)#R1,((B,#H0),#H1)))"
1497,1497,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,1497,"(((B)#R1,(((A)#R0,#H1),#H0)))"
1498,1498,2,0.5435644431995964,[5],['B'],A,False,None,0,1498,"((((((B)#R1)#R0,A),#H1),#H0))"
1499,1499,2,0.5435644431995964,[5],['B'],A,True,None,0,1499,"((((((B)#R1)#R0,A),#H0),#H1))"
1500,1500,2,0.5435644431995964,[5],['B'],A,True,None,0,1500,"(((B)#R0,((A,#H1),(#H0)#R1)))"
1501,1501,2,0.9544340029249649,[5],['B'],A,False,None,1,1501,"(((((A,#H0))#R1,(B)#R0),#H1))"
1502,1502,2,0.5435644431995964,[5],['B'],A,False,None,0,1502,"((((((B)#R0)#R1,A),#H0),#H1))"
1503,1503,2,0.8112781244591328,[5],['A'],B,False,A,0,1503,"(((((A)#R1)#R0,#H1),(B,#H0)))"
1504,1504,2,0.5435644431995964,[5],['A'],B,True,None,0,1504,"((((B,((A)#R1)#R0),#H0),#H1))"
1505,1505,2,0.9544340029249649,[5],['B'],A,False,None,1,1505,"(((((A,#H1))#R0,(B)#R1),#H0))"
1506,1506,2,1.0,[5],"['A', 'B']",None,False,None,0,1506,"((((A)#R0,#H1),((B)#R1,#H0)))"
1507,1507,2,0.5435644431995964,[5],['B'],A,True,None,0,1507,"(((((B)#R1)#R0,(A,#H0)),#H1))"
1508,1508,2,1.0,[4],['B'],None,False,B,0,1508,"((A,(((B)#R1)#R0,(#H0,#H1))))"
1509,1509,2,0.5435644431995964,[5],['B'],A,False,None,0,1509,"((((A,((B)#R0)#R1),#H0),#H1))"
1510,1510,2,1.0,[4],['B'],None,False,B,0,1510,"((A,(((#H1)#R0,(B)#R1),#H0)))"
1511,1511,2,0.5435644431995964,[5],['A'],B,True,None,0,1511,"(((((A)#R0)#R1,(B,#H1)),#H0))"
1512,1512,2,1.0,[5],"['A', 'B']",None,False,None,0,1512,"(((#H0,#H1),((B)#R0,(A)#R1)))"
1513,1513,2,0.5435644431995964,[5],['B'],A,True,None,0,1513,"(((B)#R1,((#H1)#R0,(A,#H0))))"
1514,1514,2,0.8112781244591328,[5],['A'],B,False,A,0,1514,"(((((A)#R0)#R1,#H0),(B,#H1)))"
1515,1515,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1515,"((((B)#R0,((A)#R1,#H0)),#H1))"
1516,1516,2,0.8112781244591328,[5],['A'],None,False,A,0,1516,"(((B,(((A)#R1)#R0,#H1)),#H0))"
1517,1517,2,0.5435644431995964,[5],['A'],B,False,None,0,1517,"((((A)#R0,((#H0)#R1,B)),#H1))"
1518,1518,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1518,"(((A)#R0,(((B)#R1,#H0),#H1)))"
1519,1519,2,0.5435644431995964,[5],['A'],B,False,None,0,1519,"(((#H0)#R1,((A)#R0,(B,#H1))))"
1520,1520,2,0.8112781244591328,[5],['A'],B,False,A,0,1520,"(((B,((A)#R0)#R1),(#H0,#H1)))"
1521,1521,2,1.0,[5],"['A', 'B']",None,False,None,0,1521,"(((#H0,#H1),((A)#R0,(B)#R1)))"
1522,1522,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1522,"(((((A)#R1,#H0),(B)#R0),#H1))"
1523,1523,2,0.8112781244591328,[5],['B'],None,False,B,0,1523,"(((A,(((B)#R1)#R0,#H1)),#H0))"
1524,1524,2,1.0,[4],['A'],None,False,A,0,1524,"((B,((((A)#R1)#R0,#H1),#H0)))"
1525,1525,2,0.8112781244591328,[5],['A'],B,False,A,0,1525,"(((B,#H0),(((A)#R1)#R0,#H1)))"
1526,1526,2,0.5435644431995964,[5],['A'],B,True,None,0,1526,"(((((A)#R0)#R1,(B,#H1)),#H0))"
1527,1527,2,0.5435644431995964,[5],['A'],B,False,None,0,1527,"((((B,((A)#R1)#R0),#H1),#H0))"
1528,1528,2,0.5435644431995964,[5],['A'],B,True,None,0,1528,"(((A)#R1,((#H1)#R0,(B,#H0))))"
1529,1529,2,0.5435644431995964,[5],['A'],B,True,None,0,1529,"((((((A)#R0)#R1,B),#H1),#H0))"
1530,1530,2,1.0,[4],['A'],None,False,A,0,1530,"((B,(((A)#R0)#R1,(#H0,#H1))))"
1531,1531,2,1.0,[4],[],None,False,None,0,1531,"((((#H0)#R1,((B,A))#R0),#H1))"
1532,1532,2,0.8112781244591328,[5],['B'],None,False,B,0,1532,"((((B)#R0)#R1,(A,(#H0,#H1))))"
1533,1533,2,0.8112781244591328,[5],['A'],None,False,A,0,1533,"(((B,(#H0,#H1)),((A)#R1)#R0))"
1534,1534,2,0.5435644431995964,[5],['A'],B,False,None,0,1534,"((((A)#R1)#R0,((B,#H0),#H1)))"
1535,1535,2,0.8112781244591328,[5],['A'],B,False,A,0,1535,"((((#H1)#R0,B),((A)#R1,#H0)))"
1536,1536,2,0.5435644431995964,[5],['B'],A,False,None,0,1536,"((((((B)#R0)#R1,A),#H0),#H1))"
1537,1537,2,0.5435644431995964,[5],['B'],A,True,None,0,1537,"((((#H0)#R1,(A,#H1)),(B)#R0))"
1538,1538,2,1.0,[5],"['A', 'B']",None,False,None,0,1538,"((((B)#R0,#H1),((A)#R1,#H0)))"
1539,1539,2,0.9544340029249649,[5],['A'],B,False,None,1,1539,"(((((B,#H1))#R0,(A)#R1),#H0))"
1540,1540,2,1.0,[4],['A'],None,False,A,0,1540,"((B,(((A)#R0)#R1,(#H0,#H1))))"
1541,1541,2,1.0,[4],[],None,False,None,0,1541,"((((((A,B))#R0)#R1,#H0),#H1))"
1542,1542,2,0.5435644431995964,[5],['B'],A,False,None,0,1542,"((((((B)#R0)#R1,A),#H0),#H1))"
1543,1543,2,1.0,[4],[],None,False,None,0,1543,"(((((B,A))#R0)#R1,(#H0,#H1)))"
1544,1544,2,0.5435644431995964,[5],['A'],B,False,None,0,1544,"((((A)#R0)#R1,((B,#H1),#H0)))"
1545,1545,2,0.5435644431995964,[5],['A'],B,False,None,0,1545,"((((((A)#R0)#R1,B),#H0),#H1))"
1546,1546,2,1.0,[4],['A'],None,False,A,0,1546,"((B,((#H0)#R1,((A)#R0,#H1))))"
1547,1547,2,1.0,[5],"['A', 'B']",None,False,None,0,1547,"((((A)#R0,#H1),((B)#R1,#H0)))"
1548,1548,2,0.5435644431995964,[5],['A'],B,False,None,0,1548,"((((((A)#R1)#R0,B),#H1),#H0))"
1549,1549,2,0.8112781244591328,[5],['A'],None,False,A,0,1549,"((((#H0,#H1),B),((A)#R0)#R1))"
1550,1550,2,0.9544340029249649,[5],['A'],B,False,None,1,1550,"((((A)#R0,((B,#H0))#R1),#H1))"
1551,1551,2,0.5435644431995964,[5],['A'],B,False,None,1,1551,"((((#H0)#R1,(B,(A)#R0)),#H1))"
1552,1552,2,0.5435644431995964,[5],['A'],B,False,None,0,1552,"(((((#H1)#R0,B),(A)#R1),#H0))"
1553,1553,2,0.8112781244591328,[5],['A'],B,False,A,0,1553,"(((B,#H1),(((A)#R0)#R1,#H0)))"
1554,1554,2,0.8112781244591328,[5],['B'],None,False,B,0,1554,"((((B)#R0)#R1,(A,(#H0,#H1))))"
1555,1555,2,0.5435644431995964,[5],['B'],A,False,None,1,1555,"((((#H0)#R1,(A,(B)#R0)),#H1))"
1556,1556,2,0.8112781244591328,[5],['B'],None,False,B,0,1556,"((((B)#R1)#R0,(A,(#H0,#H1))))"
1557,1557,2,1.0,[5],"['A', 'B']",None,False,None,0,1557,"((((B)#R0,#H1),((A)#R1,#H0)))"
1558,1558,2,0.5435644431995964,[5],['B'],A,False,None,1,1558,"(((((B)#R1)#R0,(A,#H1)),#H0))"
1559,1559,2,0.5435644431995964,[5],['B'],A,False,None,1,1559,"((((B)#R0)#R1,((A,#H0),#H1)))"
1560,1560,2,0.5435644431995964,[5],['B'],A,True,None,0,1560,"(((B)#R1,((#H1)#R0,(A,#H0))))"
1561,1561,2,0.5435644431995964,[5],['B'],A,False,None,0,1561,"((((B)#R1)#R0,((A,#H0),#H1)))"
1562,1562,2,0.8112781244591328,[5],['A'],None,False,A,0,1562,"((((A)#R1)#R0,(B,(#H0,#H1))))"
1563,1563,2,1.0,[4],['A'],None,False,A,0,1563,"(((((A)#R0)#R1,(#H0,#H1)),B))"
1564,1564,2,0.8112781244591328,[5],['B'],A,False,B,0,1564,"(((((B)#R0)#R1,#H0),(A,#H1)))"
1565,1565,2,0.8112781244591328,[5],['A'],B,False,A,0,1565,"(((B,#H0),(((A)#R1)#R0,#H1)))"
1566,1566,2,0.5435644431995964,[5],['A'],B,False,None,0,1566,"((((((A)#R1)#R0,B),#H1),#H0))"
1567,1567,2,1.0,[4],[],None,False,None,0,1567,"(((#H0)#R1,(((A,B))#R0,#H1)))"
1568,1568,2,1.0,[5],"['A', 'B']",None,False,None,0,1568,"(((#H0,#H1),((A)#R0,(B)#R1)))"
1569,1569,2,0.5435644431995964,[5],['B'],A,False,None,1,1569,"((((B)#R0)#R1,((A,#H0),#H1)))"
1570,1570,2,0.8112781244591328,[5],['B'],A,False,B,0,1570,"(((#H0,#H1),(A,((B)#R1)#R0)))"
1571,1571,2,1.0,[4],['A'],None,False,A,0,1571,"((B,((#H0)#R1,((A)#R0,#H1))))"
1572,1572,2,0.8112781244591328,[5],['A'],B,False,A,0,1572,"(((#H0,#H1),(((A)#R0)#R1,B)))"
1573,1573,2,0.9544340029249649,[5],['B'],A,False,None,1,1573,"((((A,#H1))#R0,((B)#R1,#H0)))"
1574,1574,2,0.8112781244591328,[5],['A'],None,False,A,0,1574,"(((B,((A)#R1,(#H1)#R0)),#H0))"
1575,1575,2,0.8112781244591328,[5],['B'],None,False,B,0,1575,"((((((B)#R0)#R1,#H0),A),#H1))"
1576,1576,2,0.8112781244591328,[5],['A'],None,False,A,0,1576,"((((A)#R0)#R1,((#H0,#H1),B)))"
1577,1577,2,0.5435644431995964,[5],['A'],B,False,None,1,1577,"(((#H1)#R0,(((A)#R1,B),#H0)))"
1578,1578,2,1.0,[4],['A'],None,False,A,0,1578,"((B,(((A)#R1)#R0,(#H0,#H1))))"
1579,1579,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,1579,"(((B)#R0,(((A)#R1,#H0),#H1)))"
1580,1580,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1580,"(((A)#R0,(((B)#R1,#H0),#H1)))"
1581,1581,2,0.5435644431995964,[5],['A'],B,False,None,0,1581,"((((((A)#R1)#R0,B),#H1),#H0))"
1582,1582,2,0.5435644431995964,[5],['A'],B,True,None,0,1582,"((((B,((A)#R1)#R0),#H0),#H1))"
1583,1583,2,0.9544340029249649,[5],['A'],B,False,None,1,1583,"((((A)#R1,((B,#H1))#R0),#H0))"
1584,1584,2,0.8112781244591328,[5],['B'],A,False,B,0,1584,"(((A,((B)#R0)#R1),(#H0,#H1)))"
1585,1585,2,0.8112781244591328,[5],['A'],None,False,A,0,1585,"((((((A)#R0)#R1,#H0),B),#H1))"
1586,1586,2,0.9544340029249649,[5],['A'],B,False,None,1,1586,"((((A)#R1,((B,#H1))#R0),#H0))"
1587,1587,2,0.8112781244591328,[5],['B'],None,False,B,0,1587,"((((((B)#R1)#R0,#H1),A),#H0))"
1588,1588,2,1.0,[4],['B'],None,False,B,0,1588,"(((((#H1)#R0,(B)#R1),#H0),A))"
1589,1589,2,1.0,[5],"['A', 'B']",None,False,None,0,1589,"((((A)#R0,#H1),((B)#R1,#H0)))"
1590,1590,2,0.8112781244591328,[5],['B'],None,False,B,0,1590,"(((A,(((B)#R0)#R1,#H0)),#H1))"
1591,1591,2,0.9544340029249649,[5],['B'],A,False,None,1,1591,"((((B)#R1,((A,#H1))#R0),#H0))"
1592,1592,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1592,"(((((B)#R0,#H1),#H0),(A)#R1))"
1593,1593,2,1.0,[4],['A'],None,False,A,0,1593,"((B,((((A)#R0)#R1,#H0),#H1)))"
1594,1594,2,0.8112781244591328,[5],['A'],B,False,A,0,1594,"((((A)#R1,#H0),((#H1)#R0,B)))"
1595,1595,2,1.0,[4],['B'],None,False,B,0,1595,"((A,((#H0,#H1),((B)#R1)#R0)))"
1596,1596,2,0.9544340029249649,[5],['B'],A,False,None,1,1596,"((((A,(B)#R0))#R1,(#H0,#H1)))"
1597,1597,2,0.9544340029249649,[5],['A'],B,False,None,1,1597,"((((B,#H0))#R1,((A)#R0,#H1)))"
1598,1598,2,1.0,[5],"['A', 'B']",None,False,None,0,1598,"((((A)#R0,#H1),((B)#R1,#H0)))"
1599,1599,2,0.5435644431995964,[5],['A'],B,False,None,1,1599,"(((((A)#R0)#R1,(B,#H0)),#H1))"
1600,1600,2,1.0,[4],[],None,False,None,0,1600,"(((((A,B))#R0)#R1,(#H0,#H1)))"
1601,1601,2,0.8112781244591328,[5],['B'],None,False,B,0,1601,"(((((B)#R0,(#H0)#R1),A),#H1))"
1602,1602,2,0.5435644431995964,[5],['B'],A,False,None,1,1602,"((((#H1)#R0,((B)#R1,A)),#H0))"
1603,1603,2,0.8112781244591328,[5],['B'],None,False,B,0,1603,"((((B)#R1)#R0,(A,(#H0,#H1))))"
1604,1604,2,0.5435644431995964,[5],['B'],A,False,None,0,1604,"((((B)#R0)#R1,((A,#H1),#H0)))"
1605,1605,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,1605,"(((B)#R0,(((A)#R1,#H0),#H1)))"
1606,1606,2,1.0,[4],['B'],None,False,B,0,1606,"((A,(((B)#R0,(#H0)#R1),#H1)))"
1607,1607,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,1607,"(((((A)#R0,(B)#R1),#H0),#H1))"
1608,1608,2,0.5435644431995964,[5],['B'],A,False,None,0,1608,"(((#H0)#R1,((B)#R0,(A,#H1))))"
1609,1609,2,0.5435644431995964,[5],['B'],A,False,None,1,1609,"(((((B)#R0)#R1,(A,#H0)),#H1))"
1610,1610,2,1.0,[4],['A'],None,False,A,0,1610,"((B,(((A)#R1,#H0),(#H1)#R0)))"
1611,1611,2,1.0,[4],[],None,False,None,0,1611,"(((((A,B))#R1,(#H1)#R0),#H0))"
1612,1612,2,0.5435644431995964,[5],['B'],A,False,None,1,1612,"(((((B)#R0)#R1,(A,#H0)),#H1))"
1613,1613,2,1.0,[5],"['A', 'B']",None,False,None,0,1613,"((((A)#R1,#H0),((B)#R0,#H1)))"
1614,1614,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1614,"(((A)#R0,((B)#R1,(#H0,#H1))))"
1615,1615,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1615,"(((A)#R0,(((B)#R1,#H0),#H1)))"
1616,1616,2,0.9544340029249649,[5],['B'],A,False,None,1,1616,"((((B)#R1,((A,#H1))#R0),#H0))"
1617,1617,2,0.5435644431995964,[5],['B'],A,False,None,0,1617,"((((((B)#R0)#R1,A),#H0),#H1))"
1618,1618,2,1.0,[4],[],None,False,None,0,1618,"((((#H1)#R0,((A,B))#R1),#H0))"
1619,1619,2,0.5435644431995964,[5],['A'],B,False,None,1,1619,"((((A)#R1)#R0,((B,#H1),#H0)))"
1620,1620,2,0.5435644431995964,[5],['A'],B,False,None,0,1620,"((((A)#R1,(B,(#H1)#R0)),#H0))"
1621,1621,2,0.8112781244591328,[5],['B'],None,False,B,0,1621,"(((A,(((B)#R0)#R1,#H0)),#H1))"
1622,1622,2,0.8112781244591328,[5],['B'],A,False,B,0,1622,"(((((B)#R0)#R1,#H0),(A,#H1)))"
1623,1623,2,0.5435644431995964,[5],['A'],B,False,None,1,1623,"(((#H0)#R1,(((A)#R0,B),#H1)))"
1624,1624,2,0.9544340029249649,[5],['B'],A,False,None,1,1624,"(((((B)#R1,A))#R0,(#H0,#H1)))"
1625,1625,2,1.0,[4],['A'],None,False,A,0,1625,"((B,(((#H0)#R1,(A)#R0),#H1)))"
1626,1626,2,1.0,[4],[],None,False,None,0,1626,"((((((A,B))#R1)#R0,#H1),#H0))"
1627,1627,2,1.0,[4],['B'],None,False,B,0,1627,"((A,(((B)#R0)#R1,(#H0,#H1))))"
1628,1628,2,1.0,[5],"['A', 'B']",None,False,None,0,1628,"(((#H0,#H1),((A)#R0,(B)#R1)))"
1629,1629,2,0.5435644431995964,[5],['A'],B,False,None,1,1629,"((((A)#R1)#R0,((B,#H1),#H0)))"
1630,1630,2,0.5435644431995964,[5],['A'],B,False,None,0,1630,"((((A)#R0)#R1,((B,#H1),#H0)))"
1631,1631,2,0.5435644431995964,[5],['A'],B,False,None,1,1631,"((((A)#R0)#R1,((B,#H0),#H1)))"
1632,1632,2,1.0,[5],"['A', 'B']",None,False,None,0,1632,"((((A)#R1,#H0),((B)#R0,#H1)))"
1633,1633,2,0.8112781244591328,[5],['A'],None,False,A,0,1633,"(((B,(((A)#R1)#R0,#H1)),#H0))"
1634,1634,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1634,"(((A)#R0,(((B)#R1,#H0),#H1)))"
1635,1635,2,0.9544340029249649,[5],['A'],B,False,None,1,1635,"((((A)#R0,((B,#H0))#R1),#H1))"
1636,1636,2,0.9544340029249649,[5],['A'],B,False,None,1,1636,"(((((B,#H0))#R1,(A)#R0),#H1))"
1637,1637,2,1.0,[5],"['A', 'B']",None,False,None,0,1637,"(((#H0,#H1),((B)#R1,(A)#R0)))"
1638,1638,2,0.8112781244591328,[5],['A'],None,False,A,0,1638,"(((#H1)#R0,(B,((A)#R1,#H0))))"
1639,1639,2,0.5435644431995964,[5],['A'],B,True,None,0,1639,"((((((A)#R0)#R1,B),#H1),#H0))"
